price_id,variant_id,condition,price,stock_status,battery_health_percent,exterior_condition,warranty_status
P_USED_acer_liquid_gallant_duo_4871_1_4,acer_liquid_gallant_duo_4871_1_4,used,900000,in_stock,80,fair,no
P_NEW_acer_liquid_glow_e330_4589_512_1,acer_liquid_glow_e330_4589_512_1,new,3300000,in_stock,100,brand-new,yes
P_USED_acer_liquid_glow_e330_4589_512_1,acer_liquid_glow_e330_4589_512_1,used,900000,in_stock,80,fair,no
P_NEW_acer_cloudmobile_s500_4542_1_8,acer_cloudmobile_s500_4542_1_8,new,6050000,in_stock,100,brand-new,yes
P_USED_acer_cloudmobile_s500_4542_1_8,acer_cloudmobile_s500_4542_1_8,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a210_5066_1_8,acer_iconia_tab_a210_5066_1_8,new,7150000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a210_5066_1_8,acer_iconia_tab_a210_5066_1_8,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a210_5066_1_16,acer_iconia_tab_a210_5066_1_16,new,7200000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a210_5066_1_16,acer_iconia_tab_a210_5066_1_16,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a200_4450_1_8,acer_iconia_tab_a200_4450_1_8,new,5500000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a200_4450_1_8,acer_iconia_tab_a200_4450_1_8,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a200_4450_1_16,acer_iconia_tab_a200_4450_1_16,new,5550000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a200_4450_1_16,acer_iconia_tab_a200_4450_1_16,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a701_4934_1_16,acer_iconia_tab_a701_4934_1_16,new,10450000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a701_4934_1_16,acer_iconia_tab_a701_4934_1_16,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a701_4934_1_32,acer_iconia_tab_a701_4934_1_32,new,10500000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a701_4934_1_32,acer_iconia_tab_a701_4934_1_32,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a701_4934_1_64,acer_iconia_tab_a701_4934_1_64,new,10650000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a701_4934_1_64,acer_iconia_tab_a701_4934_1_64,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a700_4425_1_16,acer_iconia_tab_a700_4425_1_16,new,6300000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a700_4425_1_16,acer_iconia_tab_a700_4425_1_16,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a700_4425_1_32,acer_iconia_tab_a700_4425_1_32,new,6350000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a700_4425_1_32,acer_iconia_tab_a700_4425_1_32,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a700_4425_1_64,acer_iconia_tab_a700_4425_1_64,new,6500000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a700_4425_1_64,acer_iconia_tab_a700_4425_1_64,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a511_4643_1_16,acer_iconia_tab_a511_4643_1_16,new,6900000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a511_4643_1_16,acer_iconia_tab_a511_4643_1_16,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a511_4643_1_32,acer_iconia_tab_a511_4643_1_32,new,6950000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a511_4643_1_32,acer_iconia_tab_a511_4643_1_32,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a510_4642_1_16,acer_iconia_tab_a510_4642_1_16,new,6300000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a510_4642_1_16,acer_iconia_tab_a510_4642_1_16,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a510_4642_1_32,acer_iconia_tab_a510_4642_1_32,new,6350000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a510_4642_1_32,acer_iconia_tab_a510_4642_1_32,used,900000,in_stock,80,fair,no
P_NEW_acer_allegro_3966_6_8,acer_allegro_3966_6_8,new,3850000,in_stock,100,brand-new,yes
P_USED_acer_allegro_3966_6_8,acer_allegro_3966_6_8,used,900000,in_stock,80,fair,no
P_NEW_acer_liquid_express_e320_4261_8_128,acer_liquid_express_e320_4261_8_128,new,2500000,in_stock,100,brand-new,yes
P_USED_acer_liquid_express_e320_4261_8_128,acer_liquid_express_e320_4261_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a501_3898_1_16,acer_iconia_tab_a501_3898_1_16,new,13500000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a501_3898_1_16,acer_iconia_tab_a501_3898_1_16,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a501_3898_1_32,acer_iconia_tab_a501_3898_1_32,new,13550000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a501_3898_1_32,acer_iconia_tab_a501_3898_1_32,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a501_3898_1_64,acer_iconia_tab_a501_3898_1_64,new,13700000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a501_3898_1_64,acer_iconia_tab_a501_3898_1_64,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a500_3907_1_16,acer_iconia_tab_a500_3907_1_16,new,5500000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a500_3907_1_16,acer_iconia_tab_a500_3907_1_16,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a500_3907_1_32,acer_iconia_tab_a500_3907_1_32,new,5550000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a500_3907_1_32,acer_iconia_tab_a500_3907_1_32,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_smart_3662_512_8,acer_iconia_smart_3662_512_8,new,6050000,in_stock,100,brand-new,yes
P_USED_acer_iconia_smart_3662_512_8,acer_iconia_smart_3662_512_8,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a101_3906_1_8,acer_iconia_tab_a101_3906_1_8,new,7150000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a101_3906_1_8,acer_iconia_tab_a101_3906_1_8,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a101_3906_1_16,acer_iconia_tab_a101_3906_1_16,new,7200000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a101_3906_1_16,acer_iconia_tab_a101_3906_1_16,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a100_3841_1_8,acer_iconia_tab_a100_3841_1_8,new,2750000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a100_3841_1_8,acer_iconia_tab_a100_3841_1_8,used,900000,in_stock,80,fair,no
P_NEW_acer_iconia_tab_a100_3841_1_16,acer_iconia_tab_a100_3841_1_16,new,2800000,in_stock,100,brand-new,yes
P_USED_acer_iconia_tab_a100_3841_1_16,acer_iconia_tab_a100_3841_1_16,used,900000,in_stock,80,fair,no
P_NEW_acer_liquid_mini_e310_3711_8_128,acer_liquid_mini_e310_3711_8_128,new,3300000,in_stock,100,brand-new,yes
P_USED_acer_liquid_mini_e310_3711_8_128,acer_liquid_mini_e310_3711_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_betouch_e210_3712_8_128,acer_betouch_e210_3712_8_128,new,4100000,in_stock,100,brand-new,yes
P_USED_acer_betouch_e210_3712_8_128,acer_betouch_e210_3712_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_betouch_e140_3666_8_128,acer_betouch_e140_3666_8_128,new,3000000,in_stock,100,brand-new,yes
P_USED_acer_betouch_e140_3666_8_128,acer_betouch_e140_3666_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_betouch_t500_3587_8_128,acer_betouch_t500_3587_8_128,new,1900000,in_stock,100,brand-new,yes
P_USED_acer_betouch_t500_3587_8_128,acer_betouch_t500_3587_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_liquid_mt_3519_8_128,acer_liquid_mt_3519_8_128,new,1900000,in_stock,100,brand-new,yes
P_USED_acer_liquid_mt_3519_8_128,acer_liquid_mt_3519_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_betouch_e130_3373_8_128,acer_betouch_e130_3373_8_128,new,2500000,in_stock,100,brand-new,yes
P_USED_acer_betouch_e130_3373_8_128,acer_betouch_e130_3373_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_betouch_e120_3406_8_128,acer_betouch_e120_3406_8_128,new,1900000,in_stock,100,brand-new,yes
P_USED_acer_betouch_e120_3406_8_128,acer_betouch_e120_3406_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_stream_3358_512_2,acer_stream_3358_512_2,new,3600000,in_stock,100,brand-new,yes
P_USED_acer_stream_3358_512_2,acer_stream_3358_512_2,used,900000,in_stock,80,fair,no
P_NEW_acer_liquid_e_3156_8_128,acer_liquid_e_3156_8_128,new,2500000,in_stock,100,brand-new,yes
P_USED_acer_liquid_e_3156_8_128,acer_liquid_e_3156_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_neotouch_p400_3155_8_128,acer_neotouch_p400_3155_8_128,new,2750000,in_stock,100,brand-new,yes
P_USED_acer_neotouch_p400_3155_8_128,acer_neotouch_p400_3155_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_betouch_e400_3154_8_128,acer_betouch_e400_3154_8_128,new,2200000,in_stock,100,brand-new,yes
P_USED_acer_betouch_e400_3154_8_128,acer_betouch_e400_3154_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_neotouch_p300_3138_8_128,acer_neotouch_p300_3138_8_128,new,2200000,in_stock,100,brand-new,yes
P_USED_acer_neotouch_p300_3138_8_128,acer_neotouch_p300_3138_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_betouch_e110_3137_8_128,acer_betouch_e110_3137_8_128,new,1900000,in_stock,100,brand-new,yes
P_USED_acer_betouch_e110_3137_8_128,acer_betouch_e110_3137_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_liquid_2968_8_128,acer_liquid_2968_8_128,new,2500000,in_stock,100,brand-new,yes
P_USED_acer_liquid_2968_8_128,acer_liquid_2968_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_neotouch_2958_8_128,acer_neotouch_2958_8_128,new,5800000,in_stock,100,brand-new,yes
P_USED_acer_neotouch_2958_8_128,acer_neotouch_2958_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_betouch_e200_2961_8_128,acer_betouch_e200_2961_8_128,new,5200000,in_stock,100,brand-new,yes
P_USED_acer_betouch_e200_2961_8_128,acer_betouch_e200_2961_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_betouch_e100_2959_8_128,acer_betouch_e100_2959_8_128,new,4950000,in_stock,100,brand-new,yes
P_USED_acer_betouch_e100_2959_8_128,acer_betouch_e100_2959_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_betouch_e101_2960_8_128,acer_betouch_e101_2960_8_128,new,4700000,in_stock,100,brand-new,yes
P_USED_acer_betouch_e101_2960_8_128,acer_betouch_e101_2960_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_dx650_2888_8_128,acer_dx650_2888_8_128,new,4100000,in_stock,100,brand-new,yes
P_USED_acer_dx650_2888_8_128,acer_dx650_2888_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_m900_2719_8_128,acer_m900_2719_8_128,new,6900000,in_stock,100,brand-new,yes
P_USED_acer_m900_2719_8_128,acer_m900_2719_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_f900_2717_8_128,acer_f900_2717_8_128,new,5800000,in_stock,100,brand-new,yes
P_USED_acer_f900_2717_8_128,acer_f900_2717_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_x960_2716_8_128,acer_x960_2716_8_128,new,7400000,in_stock,100,brand-new,yes
P_USED_acer_x960_2716_8_128,acer_x960_2716_8_128,used,900000,in_stock,80,fair,no
P_NEW_acer_dx900_2718_8_128,acer_dx900_2718_8_128,new,2500000,in_stock,100,brand-new,yes
P_USED_acer_dx900_2718_8_128,acer_dx900_2718_8_128,used,900000,in_stock,80,fair,no
P_NEW_alcatel_a62_14319_4_64,alcatel_a62_14319_4_64,new,1900000,in_stock,100,brand-new,yes
P_USED_alcatel_a62_14319_4_64,alcatel_a62_14319_4_64,used,1250000,in_stock,97,like-new,yes
P_NEW_alcatel_v3_ultra_5g_13885_6_128,alcatel_v3_ultra_5g_13885_6_128,new,2550000,in_stock,100,brand-new,yes
P_USED_alcatel_v3_ultra_5g_13885_6_128,alcatel_v3_ultra_5g_13885_6_128,used,1650000,in_stock,97,like-new,yes
P_NEW_alcatel_v3_ultra_5g_13885_8_128,alcatel_v3_ultra_5g_13885_8_128,new,2950000,in_stock,100,brand-new,yes
P_USED_alcatel_v3_ultra_5g_13885_8_128,alcatel_v3_ultra_5g_13885_8_128,used,1950000,in_stock,98,like-new,yes
P_NEW_alcatel_v3_pro_5g_13893_8_256,alcatel_v3_pro_5g_13893_8_256,new,5200000,in_stock,100,brand-new,yes
P_USED_alcatel_v3_pro_5g_13893_8_256,alcatel_v3_pro_5g_13893_8_256,used,3400000,in_stock,97,like-new,yes
P_NEW_alcatel_v3_classic_5g_13894_4_128,alcatel_v3_classic_5g_13894_4_128,new,3600000,in_stock,100,brand-new,yes
P_USED_alcatel_v3_classic_5g_13894_4_128,alcatel_v3_classic_5g_13894_4_128,used,2350000,in_stock,97,like-new,yes
P_NEW_alcatel_v3_classic_5g_13894_6_128,alcatel_v3_classic_5g_13894_6_128,new,4000000,in_stock,100,brand-new,yes
P_USED_alcatel_v3_classic_5g_13894_6_128,alcatel_v3_classic_5g_13894_6_128,used,2600000,in_stock,98,like-new,yes
P_NEW_alcatel_3__2025__13886_3_64,alcatel_3__2025__13886_3_64,new,2550000,in_stock,100,brand-new,yes
P_USED_alcatel_3__2025__13886_3_64,alcatel_3__2025__13886_3_64,used,1650000,in_stock,97,like-new,yes
P_NEW_alcatel_3__2025__13886_4_128,alcatel_3__2025__13886_4_128,new,3000000,in_stock,100,brand-new,yes
P_USED_alcatel_3__2025__13886_4_128,alcatel_3__2025__13886_4_128,used,1950000,in_stock,98,like-new,yes
P_NEW_alcatel_1b__2022__11706_2_32,alcatel_1b__2022__11706_2_32,new,2750000,in_stock,100,brand-new,yes
P_USED_alcatel_1b__2022__11706_2_32,alcatel_1b__2022__11706_2_32,used,1050000,in_stock,85,fair,no
P_NEW_alcatel_1l_pro__2021__10981_2_32,alcatel_1l_pro__2021__10981_2_32,new,3000000,in_stock,100,brand-new,yes
P_USED_alcatel_1l_pro__2021__10981_2_32,alcatel_1l_pro__2021__10981_2_32,used,1000000,in_stock,81,fair,no
P_NEW_alcatel_1__2021__10980_1_8,alcatel_1__2021__10980_1_8,new,1650000,in_stock,100,brand-new,yes
P_USED_alcatel_1__2021__10980_1_8,alcatel_1__2021__10980_1_8,used,900000,in_stock,81,fair,no
P_NEW_alcatel_1__2021__10980_1_16,alcatel_1__2021__10980_1_16,new,1700000,in_stock,100,brand-new,yes
P_USED_alcatel_1__2021__10980_1_16,alcatel_1__2021__10980_1_16,used,900000,in_stock,82,fair,no
P_NEW_alcatel_3l__2021__10679_4_64,alcatel_3l__2021__10679_4_64,new,9100000,in_stock,100,brand-new,yes
P_USED_alcatel_3l__2021__10679_4_64,alcatel_3l__2021__10679_4_64,used,2950000,in_stock,81,fair,no
P_NEW_alcatel_1s__2021__10680_3_32,alcatel_1s__2021__10680_3_32,new,3600000,in_stock,100,brand-new,yes
P_USED_alcatel_1s__2021__10680_3_32,alcatel_1s__2021__10680_3_32,used,1150000,in_stock,81,fair,no
P_NEW_alcatel_1l__2021__10682_2_32,alcatel_1l__2021__10682_2_32,new,3000000,in_stock,100,brand-new,yes
P_USED_alcatel_1l__2021__10682_2_32,alcatel_1l__2021__10682_2_32,used,1000000,in_stock,81,fair,no
P_NEW_alcatel_1v__2021__11659_2_32,alcatel_1v__2021__11659_2_32,new,2750000,in_stock,100,brand-new,yes
P_USED_alcatel_1v__2021__11659_2_32,alcatel_1v__2021__11659_2_32,used,900000,in_stock,81,fair,no
P_NEW_alcatel_1v__2021__11659_2_64,alcatel_1v__2021__11659_2_64,new,2900000,in_stock,100,brand-new,yes
P_USED_alcatel_1v__2021__11659_2_64,alcatel_1v__2021__11659_2_64,used,950000,in_stock,82,fair,no
P_NEW_alcatel_1se__2020__10618_3_32,alcatel_1se__2020__10618_3_32,new,4100000,in_stock,100,brand-new,yes
P_USED_alcatel_1se__2020__10618_3_32,alcatel_1se__2020__10618_3_32,used,1100000,in_stock,80,fair,no
P_NEW_alcatel_1se__2020__10618_2_64,alcatel_1se__2020__10618_2_64,new,4050000,in_stock,100,brand-new,yes
P_USED_alcatel_1se__2020__10618_2_64,alcatel_1se__2020__10618_2_64,used,1100000,in_stock,80,fair,no
P_NEW_alcatel_1se__2020__10618_4_128,alcatel_1se__2020__10618_4_128,new,4700000,in_stock,100,brand-new,yes
P_USED_alcatel_1se__2020__10618_4_128,alcatel_1se__2020__10618_4_128,used,1300000,in_stock,80,fair,no
P_NEW_alcatel_go_flip_4_12017_512_4,alcatel_go_flip_4_12017_512_4,new,3300000,in_stock,100,brand-new,yes
P_USED_alcatel_go_flip_4_12017_512_4,alcatel_go_flip_4_12017_512_4,used,1100000,in_stock,81,fair,no
P_NEW_alcatel_go_flip_3_10500_512_4,alcatel_go_flip_3_10500_512_4,new,2200000,in_stock,100,brand-new,yes
P_USED_alcatel_go_flip_3_10500_512_4,alcatel_go_flip_3_10500_512_4,used,900000,in_stock,80,fair,no
P_NEW_alcatel_go_flip_v_10501_1_8,alcatel_go_flip_v_10501_1_8,new,2200000,in_stock,100,brand-new,yes
P_USED_alcatel_go_flip_v_10501_1_8,alcatel_go_flip_v_10501_1_8,used,900000,in_stock,80,fair,no
P_NEW_alcatel_3t10_2020_12041_2_32,alcatel_3t10_2020_12041_2_32,new,4700000,in_stock,100,brand-new,yes
P_USED_alcatel_3t10_2020_12041_2_32,alcatel_3t10_2020_12041_2_32,used,1300000,in_stock,80,fair,no
P_NEW_alcatel_3x__2020__10490_4_64,alcatel_3x__2020__10490_4_64,new,4700000,in_stock,100,brand-new,yes
P_USED_alcatel_3x__2020__10490_4_64,alcatel_3x__2020__10490_4_64,used,1300000,in_stock,80,fair,no
P_NEW_alcatel_3x__2020__10490_4_128,alcatel_3x__2020__10490_4_128,new,4950000,in_stock,100,brand-new,yes
P_USED_alcatel_3x__2020__10490_4_128,alcatel_3x__2020__10490_4_128,used,1350000,in_stock,80,fair,no
P_NEW_alcatel_3x__2020__10490_6_128,alcatel_3x__2020__10490_6_128,new,5350000,in_stock,100,brand-new,yes
P_USED_alcatel_3x__2020__10490_6_128,alcatel_3x__2020__10490_6_128,used,1450000,in_stock,80,fair,no
P_NEW_alcatel_3l__2020__10016_4_64,alcatel_3l__2020__10016_4_64,new,4100000,in_stock,100,brand-new,yes
P_USED_alcatel_3l__2020__10016_4_64,alcatel_3l__2020__10016_4_64,used,1100000,in_stock,80,fair,no
P_NEW_alcatel_1s__2020__10017_3_32,alcatel_1s__2020__10017_3_32,new,2750000,in_stock,100,brand-new,yes
P_USED_alcatel_1s__2020__10017_3_32,alcatel_1s__2020__10017_3_32,used,900000,in_stock,80,fair,no
P_NEW_alcatel_1v__2020__10018_2_32,alcatel_1v__2020__10018_2_32,new,2200000,in_stock,100,brand-new,yes
P_USED_alcatel_1v__2020__10018_2_32,alcatel_1v__2020__10018_2_32,used,900000,in_stock,80,fair,no
P_NEW_alcatel_1b__2020__10019_2_16,alcatel_1b__2020__10019_2_16,new,2200000,in_stock,100,brand-new,yes
P_USED_alcatel_1b__2020__10019_2_16,alcatel_1b__2020__10019_2_16,used,900000,in_stock,80,fair,no
P_NEW_alcatel_1b__2020__10019_2_32,alcatel_1b__2020__10019_2_32,new,2250000,in_stock,100,brand-new,yes
P_USED_alcatel_1b__2020__10019_2_32,alcatel_1b__2020__10019_2_32,used,900000,in_stock,80,fair,no
P_NEW_alcatel_3v__2019__10042_3_32,alcatel_3v__2019__10042_3_32,new,4700000,in_stock,100,brand-new,yes
P_USED_alcatel_3v__2019__10042_3_32,alcatel_3v__2019__10042_3_32,used,1100000,in_stock,80,fair,no
P_NEW_alcatel_3x__2019__9842_4_64,alcatel_3x__2019__9842_4_64,new,4100000,in_stock,100,brand-new,yes
P_USED_alcatel_3x__2019__9842_4_64,alcatel_3x__2019__9842_4_64,used,950000,in_stock,80,fair,no
P_NEW_alcatel_3x__2019__9842_6_128,alcatel_3x__2019__9842_6_128,new,4750000,in_stock,100,brand-new,yes
P_USED_alcatel_3x__2019__9842_6_128,alcatel_3x__2019__9842_6_128,used,1100000,in_stock,80,fair,no
P_NEW_alcatel_1v__2019__9843_1_16,alcatel_1v__2019__9843_1_16,new,2200000,in_stock,100,brand-new,yes
P_USED_alcatel_1v__2019__9843_1_16,alcatel_1v__2019__9843_1_16,used,900000,in_stock,80,fair,no
P_NEW_alcatel_1v__2019__9843_2_16,alcatel_1v__2019__9843_2_16,new,2400000,in_stock,100,brand-new,yes
P_USED_alcatel_1v__2019__9843_2_16,alcatel_1v__2019__9843_2_16,used,900000,in_stock,80,fair,no
P_NEW_alcatel_1v__2019__9843_3_16,alcatel_1v__2019__9843_3_16,new,2600000,in_stock,100,brand-new,yes
P_USED_alcatel_1v__2019__9843_3_16,alcatel_1v__2019__9843_3_16,used,900000,in_stock,80,fair,no
P_NEW_alcatel_3t_8_10108_1_16,alcatel_3t_8_10108_1_16,new,3850000,in_stock,100,brand-new,yes
P_USED_alcatel_3t_8_10108_1_16,alcatel_3t_8_10108_1_16,used,900000,in_stock,80,fair,no
P_NEW_alcatel_3t_8_10108_2_32,alcatel_3t_8_10108_2_32,new,4100000,in_stock,100,brand-new,yes
P_USED_alcatel_3t_8_10108_2_32,alcatel_3t_8_10108_2_32,used,900000,in_stock,80,fair,no
P_NEW_alcatel_3t_8_10108_3_32,alcatel_3t_8_10108_3_32,new,4300000,in_stock,100,brand-new,yes
P_USED_alcatel_3t_8_10108_3_32,alcatel_3t_8_10108_3_32,used,900000,in_stock,80,fair,no
P_NEW_alcatel_smart_tab_7_9837_6_16,alcatel_smart_tab_7_9837_6_16,new,2200000,in_stock,100,brand-new,yes
P_USED_alcatel_smart_tab_7_9837_6_16,alcatel_smart_tab_7_9837_6_16,used,900000,in_stock,80,fair,no
P_NEW_alcatel_3t_10_9601_2_16,alcatel_3t_10_9601_2_16,new,1500000,in_stock,100,brand-new,yes
P_USED_alcatel_3t_10_9601_2_16,alcatel_3t_10_9601_2_16,used,900000,in_stock,80,fair,no
P_NEW_alcatel_3l_9600_2_16,alcatel_3l_9600_2_16,new,1500000,in_stock,100,brand-new,yes
P_USED_alcatel_3l_9600_2_16,alcatel_3l_9600_2_16,used,900000,in_stock,80,fair,no
P_NEW_alcatel_3__2019__9599_3_32,alcatel_3__2019__9599_3_32,new,1500000,in_stock,100,brand-new,yes
P_USED_alcatel_3__2019__9599_3_32,alcatel_3__2019__9599_3_32,used,900000,in_stock,80,fair,no
P_NEW_alcatel_3__2019__9599_4_64,alcatel_3__2019__9599_4_64,new,1850000,in_stock,100,brand-new,yes
P_USED_alcatel_3__2019__9599_4_64,alcatel_3__2019__9599_4_64,used,900000,in_stock,80,fair,no
P_NEW_alcatel_1s_9598_3_32,alcatel_1s_9598_3_32,new,1500000,in_stock,100,brand-new,yes
P_USED_alcatel_1s_9598_3_32,alcatel_1s_9598_3_32,used,900000,in_stock,80,fair,no
P_NEW_alcatel_1s_9598_4_64,alcatel_1s_9598_4_64,new,1850000,in_stock,100,brand-new,yes
P_USED_alcatel_1s_9598_4_64,alcatel_1s_9598_4_64,used,900000,in_stock,80,fair,no
P_NEW_alcatel_1x__2019__9510_2_16,alcatel_1x__2019__9510_2_16,new,3300000,in_stock,100,brand-new,yes
P_USED_alcatel_1x__2019__9510_2_16,alcatel_1x__2019__9510_2_16,used,900000,in_stock,80,fair,no
P_NEW_alcatel_1c__2019__9511_1_8,alcatel_1c__2019__9511_1_8,new,1900000,in_stock,100,brand-new,yes
P_USED_alcatel_1c__2019__9511_1_8,alcatel_1c__2019__9511_1_8,used,900000,in_stock,80,fair,no
P_NEW_alcatel_1_9985_1_8,alcatel_1_9985_1_8,new,1650000,in_stock,100,brand-new,yes
P_USED_alcatel_1_9985_1_8,alcatel_1_9985_1_8,used,900000,in_stock,80,fair,no
P_NEW_alcatel_1_9985_1_16,alcatel_1_9985_1_16,new,1700000,in_stock,100,brand-new,yes
P_USED_alcatel_1_9985_1_16,alcatel_1_9985_1_16,used,900000,in_stock,80,fair,no
P_NEW_alcatel_tetra_9574_2_16,alcatel_tetra_9574_2_16,new,1500000,in_stock,100,brand-new,yes
P_USED_alcatel_tetra_9574_2_16,alcatel_tetra_9574_2_16,used,900000,in_stock,80,fair,no
P_NEW_alcatel_7_9291_2_32,alcatel_7_9291_2_32,new,4100000,in_stock,100,brand-new,yes
P_USED_alcatel_7_9291_2_32,alcatel_7_9291_2_32,used,900000,in_stock,80,fair,no
P_NEW_alcatel_5v_9271_3_32,alcatel_5v_9271_3_32,new,4950000,in_stock,100,brand-new,yes
P_USED_alcatel_5v_9271_3_32,alcatel_5v_9271_3_32,used,950000,in_stock,80,fair,no
P_NEW_alcatel_5_9012_2_16,alcatel_5_9012_2_16,new,6300000,in_stock,100,brand-new,yes
P_USED_alcatel_5_9012_2_16,alcatel_5_9012_2_16,used,1200000,in_stock,80,fair,no
P_NEW_alcatel_5_9012_3_32,alcatel_5_9012_3_32,new,6550000,in_stock,100,brand-new,yes
P_USED_alcatel_5_9012_3_32,alcatel_5_9012_3_32,used,1250000,in_stock,80,fair,no
P_NEW_alcatel_3v_9004_2_16,alcatel_3v_9004_2_16,new,4400000,in_stock,100,brand-new,yes
P_USED_alcatel_3v_9004_2_16,alcatel_3v_9004_2_16,used,900000,in_stock,80,fair,no
P_NEW_alcatel_3v_9004_2_32,alcatel_3v_9004_2_32,new,4450000,in_stock,100,brand-new,yes
P_USED_alcatel_3v_9004_2_32,alcatel_3v_9004_2_32,used,900000,in_stock,80,fair,no
P_NEW_alcatel_3x__2018__9084_2_16,alcatel_3x__2018__9084_2_16,new,3600000,in_stock,100,brand-new,yes
P_USED_alcatel_3x__2018__9084_2_16,alcatel_3x__2018__9084_2_16,used,900000,in_stock,80,fair,no
P_NEW_alcatel_3x__2018__9084_3_32,alcatel_3x__2018__9084_3_32,new,3850000,in_stock,100,brand-new,yes
P_USED_alcatel_3x__2018__9084_3_32,alcatel_3x__2018__9084_3_32,used,900000,in_stock,80,fair,no
P_NEW_alcatel_3_9085_2_16,alcatel_3_9085_2_16,new,4700000,in_stock,100,brand-new,yes
P_USED_alcatel_3_9085_2_16,alcatel_3_9085_2_16,used,900000,in_stock,80,fair,no
P_NEW_alcatel_1x_9086_1_16,alcatel_1x_9086_1_16,new,2750000,in_stock,100,brand-new,yes
P_USED_alcatel_1x_9086_1_16,alcatel_1x_9086_1_16,used,900000,in_stock,80,fair,no
P_NEW_alcatel_1x_9086_2_16,alcatel_1x_9086_2_16,new,2950000,in_stock,100,brand-new,yes
P_USED_alcatel_1x_9086_2_16,alcatel_1x_9086_2_16,used,900000,in_stock,80,fair,no
